,0,1,2
999,1.0,0.0,0.0
1000,0.0,0.0,1.0
1001,1.0,0.0,0.0
1002,1.0,0.0,0.0
1003,1.0,0.0,0.0
1004,1.0,0.0,0.0
1005,1.0,0.0,0.0
1006,0.0,1.0,0.0
1007,0.0,0.0,1.0
1008,1.0,0.0,0.0
1009,1.0,0.0,0.0
1010,1.0,0.0,0.0
1011,1.0,0.0,0.0
1012,0.0,0.0,1.0
1013,1.0,0.0,0.0
1014,1.0,0.0,0.0
1015,0.0,1.0,0.0
1016,0.0,0.0,1.0
1017,1.0,0.0,0.0
1018,1.0,0.0,0.0
1019,1.0,0.0,0.0
1020,1.0,0.0,0.0
1021,0.0,1.0,0.0
1022,1.0,0.0,0.0
1023,1.0,0.0,0.0
1024,1.0,0.0,0.0
1025,0.0,0.0,1.0
1026,1.0,0.0,0.0
1027,0.0,1.0,0.0
1028,0.0,0.0,1.0
1029,1.0,0.0,0.0
1030,0.0,0.0,1.0
1031,1.0,0.0,0.0
1032,0.0,0.0,1.0
1033,0.0,1.0,0.0
1034,1.0,0.0,0.0
1035,0.0,1.0,0.0
1036,1.0,0.0,0.0
1037,0.0,1.0,0.0
1038,1.0,0.0,0.0
1039,1.0,0.0,0.0
1040,0.0,1.0,0.0
1041,1.0,0.0,0.0
1042,0.0,1.0,0.0
1043,0.0,1.0,0.0
1044,0.0,0.0,1.0
1045,1.0,0.0,0.0
1046,0.0,0.0,1.0
1047,1.0,0.0,0.0
1048,0.0,0.0,1.0
1049,0.0,0.0,1.0
1050,0.0,1.0,0.0
1051,1.0,0.0,0.0
1052,0.0,0.0,1.0
1053,0.0,0.0,1.0
1054,1.0,0.0,0.0
1055,1.0,0.0,0.0
1056,0.0,1.0,0.0
1057,1.0,0.0,0.0
1058,1.0,0.0,0.0
1059,0.0,1.0,0.0
1060,1.0,0.0,0.0
1061,0.0,0.0,1.0
1062,0.0,0.0,1.0
1063,0.0,1.0,0.0
1064,1.0,0.0,0.0
1065,1.0,0.0,0.0
1066,0.0,1.0,0.0
1067,1.0,0.0,0.0
1068,1.0,0.0,0.0
1069,1.0,0.0,0.0
1070,1.0,0.0,0.0
1071,1.0,0.0,0.0
1072,0.0,1.0,0.0
1073,0.0,0.0,1.0
1074,0.0,1.0,0.0
1075,1.0,0.0,0.0
1076,1.0,0.0,0.0
1077,0.0,1.0,0.0
1078,0.0,1.0,0.0
1079,1.0,0.0,0.0
1080,1.0,0.0,0.0
1081,1.0,0.0,0.0
1082,1.0,0.0,0.0
1083,1.0,0.0,0.0
1084,1.0,0.0,0.0
1085,0.0,0.0,1.0
1086,0.0,0.0,1.0
1087,0.0,1.0,0.0
1088,0.0,0.0,1.0
1089,0.0,1.0,0.0
1090,0.0,0.0,1.0
1091,0.0,0.0,1.0
1092,1.0,0.0,0.0
1093,1.0,0.0,0.0
1094,1.0,0.0,0.0
1095,1.0,0.0,0.0
1096,0.0,1.0,0.0
1097,0.0,0.0,1.0
1098,1.0,0.0,0.0
1099,0.0,1.0,0.0
1100,0.0,1.0,0.0
1101,1.0,0.0,0.0
1102,1.0,0.0,0.0
1103,0.0,0.0,1.0
1104,0.0,0.0,1.0
1105,1.0,0.0,0.0
1106,0.0,1.0,0.0
1107,1.0,0.0,0.0
1108,0.0,0.0,1.0
1109,1.0,0.0,0.0
1110,1.0,0.0,0.0
1111,0.0,1.0,0.0
1112,0.0,1.0,0.0
1113,0.0,1.0,0.0
1114,0.0,1.0,0.0
1115,1.0,0.0,0.0
1116,0.0,0.0,1.0
1117,1.0,0.0,0.0
1118,0.0,1.0,0.0
1119,0.0,1.0,0.0
1120,0.0,0.0,1.0
1121,0.0,1.0,0.0
1122,1.0,0.0,0.0
1123,0.0,0.0,1.0
1124,0.0,1.0,0.0
1125,0.0,1.0,0.0
1126,0.0,0.0,1.0
1127,0.0,0.0,1.0
1128,0.0,1.0,0.0
1129,1.0,0.0,0.0
1130,0.0,1.0,0.0
1131,1.0,0.0,0.0
1132,1.0,0.0,0.0
1133,0.0,0.0,1.0
1134,0.0,1.0,0.0
1135,1.0,0.0,0.0
1136,1.0,0.0,0.0
1137,1.0,0.0,0.0
1138,0.0,0.0,1.0
1139,1.0,0.0,0.0
1140,0.0,1.0,0.0
1141,1.0,0.0,0.0
1142,0.0,1.0,0.0
1143,1.0,0.0,0.0
1144,0.0,0.0,1.0
1145,0.0,1.0,0.0
1146,1.0,0.0,0.0
1147,1.0,0.0,0.0
1148,0.0,1.0,0.0
1149,1.0,0.0,0.0
1150,0.0,0.0,1.0
1151,1.0,0.0,0.0
1152,0.0,0.0,1.0
1153,1.0,0.0,0.0
1154,1.0,0.0,0.0
1155,1.0,0.0,0.0
1156,0.0,1.0,0.0
1157,0.0,0.0,1.0
1158,1.0,0.0,0.0
1159,1.0,0.0,0.0
1160,0.0,0.0,1.0
1161,1.0,0.0,0.0
1162,0.0,0.0,1.0
1163,1.0,0.0,0.0
1164,0.0,1.0,0.0
1165,0.0,1.0,0.0
1166,1.0,0.0,0.0
1167,0.0,1.0,0.0
1168,1.0,0.0,0.0
1169,1.0,0.0,0.0
1170,1.0,0.0,0.0
1171,0.0,0.0,1.0
1172,0.0,1.0,0.0
1173,1.0,0.0,0.0
1174,1.0,0.0,0.0
1175,0.0,1.0,0.0
1176,1.0,0.0,0.0
1177,1.0,0.0,0.0
1178,1.0,0.0,0.0
1179,0.0,0.0,1.0
1180,1.0,0.0,0.0
1181,0.0,0.0,1.0
1182,1.0,0.0,0.0
1183,0.0,1.0,0.0
1184,0.0,0.0,1.0
1185,0.0,0.0,1.0
1186,0.0,1.0,0.0
1187,0.0,1.0,0.0
1188,1.0,0.0,0.0
1189,1.0,0.0,0.0
1190,1.0,0.0,0.0
1191,1.0,0.0,0.0
1192,1.0,0.0,0.0
1193,1.0,0.0,0.0
1194,1.0,0.0,0.0
1195,0.0,1.0,0.0
1196,1.0,0.0,0.0
1197,1.0,0.0,0.0
1198,1.0,0.0,0.0
1199,1.0,0.0,0.0
1200,1.0,0.0,0.0
1201,1.0,0.0,0.0
1202,1.0,0.0,0.0
1203,0.0,1.0,0.0
1204,1.0,0.0,0.0
1205,0.0,1.0,0.0
1206,1.0,0.0,0.0
1207,0.0,0.0,1.0
1208,1.0,0.0,0.0
1209,1.0,0.0,0.0
1210,0.0,1.0,0.0
1211,1.0,0.0,0.0
1212,0.0,0.0,1.0
1213,0.0,0.0,1.0
1214,0.0,1.0,0.0
1215,0.0,0.0,1.0
1216,1.0,0.0,0.0
1217,0.0,1.0,0.0
1218,0.0,0.0,1.0
1219,0.0,1.0,0.0
1220,1.0,0.0,0.0
1221,0.0,1.0,0.0
1222,0.0,0.0,1.0
1223,1.0,0.0,0.0
1224,0.0,1.0,0.0
1225,1.0,0.0,0.0
1226,0.0,0.0,1.0
1227,0.0,0.0,1.0
1228,1.0,0.0,0.0
1229,0.0,0.0,1.0
1230,1.0,0.0,0.0
1231,0.0,1.0,0.0
1232,0.0,1.0,0.0
1233,0.0,0.0,1.0
1234,0.0,0.0,1.0
1235,1.0,0.0,0.0
1236,0.0,1.0,0.0
1237,0.0,1.0,0.0
1238,1.0,0.0,0.0
1239,0.0,1.0,0.0
1240,1.0,0.0,0.0
1241,0.0,0.0,1.0
1242,1.0,0.0,0.0
1243,1.0,0.0,0.0
1244,1.0,0.0,0.0
1245,1.0,0.0,0.0
1246,0.0,0.0,1.0
1247,1.0,0.0,0.0
1248,0.0,0.0,1.0
1249,1.0,0.0,0.0
1250,1.0,0.0,0.0
1251,0.0,1.0,0.0
1252,1.0,0.0,0.0
1253,1.0,0.0,0.0
1254,1.0,0.0,0.0
1255,0.0,1.0,0.0
1256,0.0,0.0,1.0
1257,1.0,0.0,0.0
1258,1.0,0.0,0.0
1259,0.0,0.0,1.0
1260,1.0,0.0,0.0
1261,0.0,0.0,1.0
1262,0.0,1.0,0.0
1263,1.0,0.0,0.0
1264,0.0,1.0,0.0
1265,0.0,1.0,0.0
1266,1.0,0.0,0.0
1267,1.0,0.0,0.0
1268,0.0,1.0,0.0
1269,1.0,0.0,0.0
1270,1.0,0.0,0.0
1271,0.0,1.0,0.0
1272,1.0,0.0,0.0
1273,1.0,0.0,0.0
1274,0.0,1.0,0.0
1275,0.0,1.0,0.0
1276,1.0,0.0,0.0
1277,0.0,0.0,1.0
1278,0.0,0.0,1.0
1279,0.0,1.0,0.0
1280,1.0,0.0,0.0
1281,0.0,0.0,1.0
1282,1.0,0.0,0.0
1283,1.0,0.0,0.0
1284,0.0,1.0,0.0
1285,1.0,0.0,0.0
1286,0.0,0.0,1.0
1287,1.0,0.0,0.0
1288,0.0,1.0,0.0
1289,1.0,0.0,0.0
1290,0.0,1.0,0.0
1291,1.0,0.0,0.0
1292,1.0,0.0,0.0
1293,1.0,0.0,0.0
1294,1.0,0.0,0.0
1295,0.0,0.0,1.0
1296,0.0,1.0,0.0
1297,0.0,1.0,0.0
1298,1.0,0.0,0.0
1299,0.0,1.0,0.0
1300,0.0,1.0,0.0
1301,0.0,0.0,1.0
1302,0.0,0.0,1.0
1303,0.0,0.0,1.0
1304,1.0,0.0,0.0
1305,1.0,0.0,0.0
1306,1.0,0.0,0.0
1307,1.0,0.0,0.0
1308,0.0,1.0,0.0
1309,0.0,1.0,0.0
1310,1.0,0.0,0.0
1311,1.0,0.0,0.0
1312,0.0,1.0,0.0
1313,1.0,0.0,0.0
1314,0.0,1.0,0.0
1315,1.0,0.0,0.0
1316,0.0,1.0,0.0
1317,1.0,0.0,0.0
1318,0.0,0.0,1.0
1319,1.0,0.0,0.0
1320,1.0,0.0,0.0
1321,0.0,1.0,0.0
1322,1.0,0.0,0.0
1323,1.0,0.0,0.0
1324,0.0,0.0,1.0
1325,1.0,0.0,0.0
1326,1.0,0.0,0.0
1327,1.0,0.0,0.0
1328,1.0,0.0,0.0
1329,1.0,0.0,0.0
1330,0.0,1.0,0.0
1331,1.0,0.0,0.0
1332,1.0,0.0,0.0
1333,0.0,1.0,0.0
1334,0.0,0.0,1.0
1335,0.0,1.0,0.0
1336,0.0,0.0,1.0
1337,1.0,0.0,0.0
1338,1.0,0.0,0.0
1339,1.0,0.0,0.0
1340,1.0,0.0,0.0
1341,1.0,0.0,0.0
1342,0.0,0.0,1.0
1343,0.0,0.0,1.0
1344,0.0,0.0,1.0
1345,1.0,0.0,0.0
1346,1.0,0.0,0.0
1347,0.0,0.0,1.0
1348,0.0,0.0,1.0
1349,0.0,0.0,1.0
1350,0.0,1.0,0.0
1351,1.0,0.0,0.0
1352,1.0,0.0,0.0
1353,0.0,0.0,1.0
1354,0.0,0.0,1.0
1355,0.0,0.0,1.0
1356,1.0,0.0,0.0
1357,1.0,0.0,0.0
1358,1.0,0.0,0.0
1359,0.0,1.0,0.0
1360,1.0,0.0,0.0
1361,0.0,1.0,0.0
1362,0.0,0.0,1.0
1363,1.0,0.0,0.0
1364,1.0,0.0,0.0
1365,0.0,0.0,1.0
1366,0.0,1.0,0.0
1367,1.0,0.0,0.0
1368,0.0,0.0,1.0
1369,0.0,1.0,0.0
1370,0.0,0.0,1.0
1371,0.0,1.0,0.0
1372,0.0,1.0,0.0
1373,1.0,0.0,0.0
1374,0.0,1.0,0.0
1375,0.0,0.0,1.0
1376,1.0,0.0,0.0
1377,1.0,0.0,0.0
1378,1.0,0.0,0.0
1379,1.0,0.0,0.0
1380,1.0,0.0,0.0
1381,0.0,1.0,0.0
1382,0.0,0.0,1.0
1383,0.0,0.0,1.0
1384,0.0,0.0,1.0
1385,1.0,0.0,0.0
1386,0.0,0.0,1.0
1387,0.0,1.0,0.0
1388,0.0,0.0,1.0
1389,1.0,0.0,0.0
1390,0.0,1.0,0.0
1391,1.0,0.0,0.0
1392,0.0,1.0,0.0
1393,0.0,0.0,1.0
1394,1.0,0.0,0.0
1395,0.0,0.0,1.0
1396,0.0,0.0,1.0
1397,0.0,0.0,1.0
1398,1.0,0.0,0.0
1399,1.0,0.0,0.0
1400,1.0,0.0,0.0
1401,0.0,0.0,1.0
1402,0.0,1.0,0.0
1403,1.0,0.0,0.0
1404,0.0,1.0,0.0
1405,1.0,0.0,0.0
1406,0.0,1.0,0.0
1407,1.0,0.0,0.0
1408,0.0,0.0,1.0
1409,0.0,1.0,0.0
1410,1.0,0.0,0.0
1411,0.0,1.0,0.0
1412,0.0,0.0,1.0
1413,1.0,0.0,0.0
1414,1.0,0.0,0.0
1415,0.0,1.0,0.0
1416,0.0,0.0,1.0
1417,0.0,0.0,1.0
1418,1.0,0.0,0.0
1419,0.0,1.0,0.0
1420,0.0,1.0,0.0
1421,1.0,0.0,0.0
1422,1.0,0.0,0.0
1423,1.0,0.0,0.0
1424,0.0,0.0,1.0
1425,1.0,0.0,0.0
1426,1.0,0.0,0.0
1427,1.0,0.0,0.0
1428,1.0,0.0,0.0
1429,0.0,1.0,0.0
1430,0.0,0.0,1.0
1431,1.0,0.0,0.0
1432,0.0,1.0,0.0
1433,1.0,0.0,0.0
1434,0.0,0.0,1.0
1435,0.0,0.0,1.0
1436,1.0,0.0,0.0
1437,1.0,0.0,0.0
1438,1.0,0.0,0.0
1439,1.0,0.0,0.0
1440,1.0,0.0,0.0
1441,1.0,0.0,0.0
1442,1.0,0.0,0.0
1443,0.0,1.0,0.0
1444,1.0,0.0,0.0
1445,0.0,1.0,0.0
1446,1.0,0.0,0.0
1447,1.0,0.0,0.0
1448,0.0,1.0,0.0
1449,0.0,1.0,0.0
1450,1.0,0.0,0.0
1451,1.0,0.0,0.0
1452,1.0,0.0,0.0
1453,0.0,0.0,1.0
1454,1.0,0.0,0.0
1455,0.0,0.0,1.0
1456,0.0,0.0,1.0
1457,1.0,0.0,0.0
1458,1.0,0.0,0.0
1459,0.0,0.0,1.0
1460,1.0,0.0,0.0
1461,0.0,1.0,0.0
1462,1.0,0.0,0.0
1463,1.0,0.0,0.0
1464,0.0,1.0,0.0
1465,1.0,0.0,0.0
1466,0.0,1.0,0.0
1467,0.0,1.0,0.0
1468,0.0,1.0,0.0
1469,0.0,1.0,0.0
1470,1.0,0.0,0.0
1471,0.0,1.0,0.0
1472,1.0,0.0,0.0
1473,0.0,1.0,0.0
1474,1.0,0.0,0.0
1475,0.0,1.0,0.0
1476,0.0,0.0,1.0
1477,0.0,1.0,0.0
1478,0.0,1.0,0.0
1479,1.0,0.0,0.0
1480,0.0,1.0,0.0
1481,1.0,0.0,0.0
1482,0.0,1.0,0.0
1483,1.0,0.0,0.0
1484,1.0,0.0,0.0
1485,0.0,0.0,1.0
1486,0.0,1.0,0.0
1487,1.0,0.0,0.0
1488,0.0,1.0,0.0
1489,0.0,0.0,1.0
1490,0.0,1.0,0.0
1491,0.0,0.0,1.0
1492,0.0,0.0,1.0
1493,1.0,0.0,0.0
1494,1.0,0.0,0.0
1495,0.0,0.0,1.0
1496,0.0,0.0,1.0
1497,0.0,0.0,1.0
1498,0.0,1.0,0.0
1499,1.0,0.0,0.0
1500,1.0,0.0,0.0
1501,0.0,1.0,0.0
1502,1.0,0.0,0.0
1503,0.0,1.0,0.0
1504,0.0,0.0,1.0
1505,1.0,0.0,0.0
1506,1.0,0.0,0.0
1507,1.0,0.0,0.0
1508,1.0,0.0,0.0
1509,1.0,0.0,0.0
1510,0.0,1.0,0.0
1511,1.0,0.0,0.0
1512,1.0,0.0,0.0
1513,1.0,0.0,0.0
1514,0.0,1.0,0.0
1515,1.0,0.0,0.0
1516,1.0,0.0,0.0
1517,0.0,0.0,1.0
1518,0.0,1.0,0.0
1519,1.0,0.0,0.0
1520,1.0,0.0,0.0
1521,0.0,0.0,1.0
1522,0.0,1.0,0.0
1523,0.0,1.0,0.0
1524,1.0,0.0,0.0
1525,1.0,0.0,0.0
1526,1.0,0.0,0.0
1527,0.0,0.0,1.0
1528,1.0,0.0,0.0
1529,1.0,0.0,0.0
1530,1.0,0.0,0.0
1531,0.0,0.0,1.0
1532,0.0,0.0,1.0
1533,0.0,0.0,1.0
1534,0.0,0.0,1.0
1535,1.0,0.0,0.0
1536,1.0,0.0,0.0
1537,0.0,1.0,0.0
1538,1.0,0.0,0.0
1539,0.0,0.0,1.0
1540,0.0,0.0,1.0
1541,0.0,1.0,0.0
1542,0.0,0.0,1.0
1543,0.0,1.0,0.0
1544,0.0,0.0,1.0
1545,1.0,0.0,0.0
1546,0.0,1.0,0.0
1547,0.0,1.0,0.0
1548,1.0,0.0,0.0
1549,1.0,0.0,0.0
1550,1.0,0.0,0.0
1551,1.0,0.0,0.0
1552,0.0,1.0,0.0
1553,0.0,1.0,0.0
1554,0.0,0.0,1.0
1555,0.0,0.0,1.0
1556,0.0,1.0,0.0
1557,0.0,1.0,0.0
1558,1.0,0.0,0.0
1559,0.0,0.0,1.0
1560,1.0,0.0,0.0
1561,1.0,0.0,0.0
1562,1.0,0.0,0.0
1563,1.0,0.0,0.0
1564,1.0,0.0,0.0
1565,0.0,1.0,0.0
1566,0.0,1.0,0.0
1567,1.0,0.0,0.0
1568,0.0,1.0,0.0
1569,0.0,1.0,0.0
1570,1.0,0.0,0.0
1571,0.0,1.0,0.0
1572,0.0,1.0,0.0
1573,0.0,1.0,0.0
1574,0.0,1.0,0.0
1575,1.0,0.0,0.0
1576,1.0,0.0,0.0
1577,0.0,1.0,0.0
1578,1.0,0.0,0.0
1579,0.0,0.0,1.0
1580,0.0,0.0,1.0
1581,0.0,0.0,1.0
1582,0.0,1.0,0.0
1583,0.0,0.0,1.0
1584,1.0,0.0,0.0
1585,1.0,0.0,0.0
1586,1.0,0.0,0.0
1587,0.0,0.0,1.0
1588,1.0,0.0,0.0
1589,1.0,0.0,0.0
1590,1.0,0.0,0.0
1591,1.0,0.0,0.0
1592,1.0,0.0,0.0
1593,0.0,1.0,0.0
1594,0.0,0.0,1.0
1595,0.0,0.0,1.0
1596,1.0,0.0,0.0
1597,1.0,0.0,0.0
1598,0.0,0.0,1.0
1599,0.0,0.0,1.0
1600,0.0,0.0,1.0
1601,1.0,0.0,0.0
1602,0.0,1.0,0.0
1603,0.0,1.0,0.0
1604,0.0,0.0,1.0
1605,1.0,0.0,0.0
1606,1.0,0.0,0.0
1607,1.0,0.0,0.0
1608,0.0,1.0,0.0
1609,0.0,0.0,1.0
1610,0.0,0.0,1.0
1611,0.0,0.0,1.0
1612,0.0,0.0,1.0
1613,0.0,1.0,0.0
1614,0.0,1.0,0.0
1615,0.0,1.0,0.0
1616,0.0,1.0,0.0
1617,0.0,1.0,0.0
1618,0.0,1.0,0.0
1619,1.0,0.0,0.0
1620,0.0,1.0,0.0
1621,1.0,0.0,0.0
1622,1.0,0.0,0.0
1623,1.0,0.0,0.0
1624,0.0,1.0,0.0
1625,0.0,1.0,0.0
1626,1.0,0.0,0.0
1627,0.0,0.0,1.0
1628,1.0,0.0,0.0
1629,1.0,0.0,0.0
1630,1.0,0.0,0.0
1631,1.0,0.0,0.0
1632,1.0,0.0,0.0
1633,1.0,0.0,0.0
1634,0.0,0.0,1.0
1635,1.0,0.0,0.0
1636,0.0,1.0,0.0
1637,0.0,1.0,0.0
1638,1.0,0.0,0.0
1639,0.0,0.0,1.0
1640,0.0,0.0,1.0
1641,0.0,1.0,0.0
1642,1.0,0.0,0.0
1643,1.0,0.0,0.0
1644,1.0,0.0,0.0
1645,0.0,1.0,0.0
1646,0.0,1.0,0.0
1647,1.0,0.0,0.0
1648,1.0,0.0,0.0
1649,1.0,0.0,0.0
1650,0.0,0.0,1.0
1651,0.0,1.0,0.0
1652,1.0,0.0,0.0
1653,0.0,1.0,0.0
1654,1.0,0.0,0.0
1655,1.0,0.0,0.0
1656,0.0,0.0,1.0
1657,0.0,0.0,1.0
1658,1.0,0.0,0.0
1659,1.0,0.0,0.0
1660,0.0,0.0,1.0
1661,0.0,0.0,1.0
1662,1.0,0.0,0.0
1663,1.0,0.0,0.0
1664,0.0,1.0,0.0
1665,1.0,0.0,0.0
1666,0.0,1.0,0.0
1667,1.0,0.0,0.0
1668,0.0,1.0,0.0
1669,1.0,0.0,0.0
1670,0.0,0.0,1.0
1671,0.0,0.0,1.0
1672,0.0,0.0,1.0
1673,1.0,0.0,0.0
1674,1.0,0.0,0.0
1675,0.0,0.0,1.0
1676,1.0,0.0,0.0
1677,1.0,0.0,0.0
1678,0.0,0.0,1.0
1679,1.0,0.0,0.0
1680,0.0,0.0,1.0
1681,0.0,0.0,1.0
1682,0.0,1.0,0.0
1683,0.0,0.0,1.0
1684,0.0,1.0,0.0
1685,0.0,1.0,0.0
1686,0.0,1.0,0.0
1687,1.0,0.0,0.0
1688,1.0,0.0,0.0
1689,0.0,1.0,0.0
1690,0.0,0.0,1.0
1691,1.0,0.0,0.0
1692,0.0,1.0,0.0
1693,0.0,1.0,0.0
1694,0.0,0.0,1.0
1695,0.0,1.0,0.0
1696,1.0,0.0,0.0
1697,0.0,1.0,0.0
1698,1.0,0.0,0.0
1699,1.0,0.0,0.0
1700,0.0,1.0,0.0
1701,0.0,0.0,1.0
1702,0.0,0.0,1.0
1703,1.0,0.0,0.0
1704,1.0,0.0,0.0
1705,0.0,1.0,0.0
1706,1.0,0.0,0.0
1707,0.0,1.0,0.0
1708,1.0,0.0,0.0
1709,0.0,1.0,0.0
1710,1.0,0.0,0.0
1711,0.0,0.0,1.0
1712,0.0,1.0,0.0
1713,1.0,0.0,0.0
1714,1.0,0.0,0.0
1715,1.0,0.0,0.0
1716,0.0,1.0,0.0
1717,0.0,0.0,1.0
1718,1.0,0.0,0.0
1719,0.0,0.0,1.0
1720,0.0,1.0,0.0
1721,0.0,0.0,1.0
1722,0.0,0.0,1.0
1723,0.0,1.0,0.0
1724,1.0,0.0,0.0
1725,1.0,0.0,0.0
1726,1.0,0.0,0.0
1727,0.0,0.0,1.0
1728,0.0,1.0,0.0
1729,1.0,0.0,0.0
1730,1.0,0.0,0.0
1731,1.0,0.0,0.0
1732,0.0,0.0,1.0
1733,0.0,1.0,0.0
1734,1.0,0.0,0.0
1735,0.0,1.0,0.0
1736,0.0,1.0,0.0
1737,1.0,0.0,0.0
1738,0.0,1.0,0.0
1739,0.0,1.0,0.0
1740,1.0,0.0,0.0
1741,0.0,1.0,0.0
1742,1.0,0.0,0.0
1743,1.0,0.0,0.0
1744,1.0,0.0,0.0
1745,1.0,0.0,0.0
1746,0.0,0.0,1.0
1747,1.0,0.0,0.0
1748,1.0,0.0,0.0
1749,1.0,0.0,0.0
1750,1.0,0.0,0.0
1751,0.0,0.0,1.0
1752,0.0,0.0,1.0
1753,1.0,0.0,0.0
1754,0.0,1.0,0.0
1755,1.0,0.0,0.0
1756,1.0,0.0,0.0
1757,1.0,0.0,0.0
1758,0.0,1.0,0.0
1759,1.0,0.0,0.0
1760,0.0,0.0,1.0
1761,1.0,0.0,0.0
1762,1.0,0.0,0.0
1763,1.0,0.0,0.0
1764,0.0,0.0,1.0
1765,1.0,0.0,0.0
1766,1.0,0.0,0.0
1767,0.0,0.0,1.0
1768,0.0,1.0,0.0
1769,0.0,1.0,0.0
1770,0.0,0.0,1.0
1771,0.0,0.0,1.0
1772,0.0,1.0,0.0
1773,1.0,0.0,0.0
1774,0.0,0.0,1.0
1775,0.0,0.0,1.0
1776,0.0,1.0,0.0
1777,0.0,1.0,0.0
1778,1.0,0.0,0.0
1779,0.0,1.0,0.0
1780,0.0,1.0,0.0
1781,1.0,0.0,0.0
1782,0.0,1.0,0.0
1783,1.0,0.0,0.0
1784,1.0,0.0,0.0
1785,1.0,0.0,0.0
1786,0.0,1.0,0.0
1787,0.0,1.0,0.0
1788,0.0,0.0,1.0
1789,1.0,0.0,0.0
1790,0.0,1.0,0.0
1791,0.0,0.0,1.0
1792,0.0,1.0,0.0
1793,1.0,0.0,0.0
1794,1.0,0.0,0.0
1795,0.0,1.0,0.0
1796,0.0,1.0,0.0
1797,1.0,0.0,0.0
1798,1.0,0.0,0.0
1799,1.0,0.0,0.0
1800,0.0,0.0,1.0
1801,0.0,1.0,0.0
1802,1.0,0.0,0.0
1803,1.0,0.0,0.0
1804,0.0,1.0,0.0
1805,1.0,0.0,0.0
1806,0.0,0.0,1.0
1807,1.0,0.0,0.0
1808,0.0,0.0,1.0
1809,1.0,0.0,0.0
1810,0.0,0.0,1.0
1811,1.0,0.0,0.0
1812,1.0,0.0,0.0
1813,0.0,1.0,0.0
1814,0.0,1.0,0.0
1815,1.0,0.0,0.0
1816,0.0,0.0,1.0
1817,0.0,0.0,1.0
1818,0.0,1.0,0.0
1819,0.0,0.0,1.0
1820,0.0,1.0,0.0
1821,1.0,0.0,0.0
1822,0.0,1.0,0.0
1823,0.0,1.0,0.0
1824,1.0,0.0,0.0
1825,1.0,0.0,0.0
1826,0.0,1.0,0.0
1827,1.0,0.0,0.0
1828,0.0,0.0,1.0
1829,0.0,1.0,0.0
1830,0.0,1.0,0.0
1831,1.0,0.0,0.0
1832,1.0,0.0,0.0
1833,1.0,0.0,0.0
1834,1.0,0.0,0.0
1835,1.0,0.0,0.0
1836,1.0,0.0,0.0
1837,1.0,0.0,0.0
1838,1.0,0.0,0.0
1839,0.0,0.0,1.0
1840,1.0,0.0,0.0
1841,0.0,1.0,0.0
1842,1.0,0.0,0.0
1843,1.0,0.0,0.0
1844,1.0,0.0,0.0
1845,1.0,0.0,0.0
1846,0.0,1.0,0.0
1847,0.0,0.0,1.0
1848,1.0,0.0,0.0
1849,1.0,0.0,0.0
1850,0.0,0.0,1.0
1851,0.0,1.0,0.0
1852,0.0,0.0,1.0
1853,1.0,0.0,0.0
1854,0.0,1.0,0.0
1855,0.0,0.0,1.0
1856,0.0,1.0,0.0
1857,1.0,0.0,0.0
1858,0.0,1.0,0.0
1859,0.0,0.0,1.0
1860,0.0,0.0,1.0
1861,1.0,0.0,0.0
1862,0.0,1.0,0.0
1863,1.0,0.0,0.0
1864,1.0,0.0,0.0
1865,0.0,0.0,1.0
1866,1.0,0.0,0.0
1867,1.0,0.0,0.0
1868,0.0,0.0,1.0
1869,0.0,0.0,1.0
1870,0.0,0.0,1.0
1871,0.0,1.0,0.0
1872,1.0,0.0,0.0
1873,0.0,1.0,0.0
1874,1.0,0.0,0.0
1875,0.0,0.0,1.0
1876,0.0,1.0,0.0
1877,1.0,0.0,0.0
1878,0.0,1.0,0.0
1879,1.0,0.0,0.0
1880,0.0,0.0,1.0
1881,1.0,0.0,0.0
1882,1.0,0.0,0.0
1883,1.0,0.0,0.0
1884,1.0,0.0,0.0
1885,0.0,1.0,0.0
1886,0.0,1.0,0.0
1887,1.0,0.0,0.0
1888,1.0,0.0,0.0
1889,0.0,0.0,1.0
1890,0.0,0.0,1.0
1891,1.0,0.0,0.0
1892,1.0,0.0,0.0
1893,1.0,0.0,0.0
1894,0.0,1.0,0.0
1895,1.0,0.0,0.0
1896,1.0,0.0,0.0
1897,1.0,0.0,0.0
1898,0.0,1.0,0.0
1899,1.0,0.0,0.0
1900,0.0,0.0,1.0
1901,0.0,1.0,0.0
1902,1.0,0.0,0.0
1903,1.0,0.0,0.0
1904,0.0,1.0,0.0
1905,0.0,1.0,0.0
1906,0.0,0.0,1.0
1907,1.0,0.0,0.0
1908,1.0,0.0,0.0
1909,1.0,0.0,0.0
1910,0.0,1.0,0.0
1911,0.0,1.0,0.0
1912,0.0,1.0,0.0
1913,0.0,0.0,1.0
1914,1.0,0.0,0.0
1915,1.0,0.0,0.0
1916,0.0,1.0,0.0
1917,1.0,0.0,0.0
1918,1.0,0.0,0.0
1919,1.0,0.0,0.0
1920,0.0,1.0,0.0
1921,0.0,1.0,0.0
1922,1.0,0.0,0.0
1923,1.0,0.0,0.0
1924,0.0,1.0,0.0
1925,1.0,0.0,0.0
1926,0.0,1.0,0.0
1927,1.0,0.0,0.0
1928,0.0,0.0,1.0
1929,0.0,1.0,0.0
1930,0.0,1.0,0.0
